lc_id,applicant_id,beneficiary_id,lc_amount_usd,tenor_days,commodity_hs_code,origin_country,destination_country,issue_date,expiry_date,port_origin,port_destination,applicant_credit_score,beneficiary_otif_score,historical_discrepancy_rate_applicant,historical_discrepancy_rate_beneficiary,port_congestion_origin,port_congestion_destination,freight_rate_percentile,seasonal_factor,currency_volatility,country_risk_differential,pd_adjusted,default_flag,days_to_default
LC-0000975,APP-0112,BEN-0439,46065.04831368812,90,9403,CN,KR,2022-04-15,2022-07-14,Busan,LA,745.0,0.9230305589798788,0.005839953616293645,0.04585636702130241,0.5934676657024338,0.21088620304338543,0.3600453817475815,1.1483599743526633,0.20772194516008344,0.2,0.032077521338492086,0,90
LC-0000976,APP-0047,BEN-0745,107766.1460373357,180,2710,CN,CN,2021-04-20,2021-10-17,Rotterdam,Shanghai,521.0,0.9220051178212889,0.00029336690359586424,0.22906513683508034,0.25340415100576014,0.2916363242667245,0.5173319518057347,0.8848811332569593,0.3614588169244934,0.0,0.03239685735781174,0,180
LC-0000977,APP-0286,BEN-0128,524096.7224532013,90,8544,CN,DE,2021-04-15,2021-07-14,LA,Rotterdam,582.0,0.8254716241709888,0.0835962767862147,0.003886091373596429,0.28320649376168033,0.2728635320401296,0.3303905000458002,0.8840499315044906,0.12789366702589883,0.35,0.03449493189668207,1,22
LC-0000978,APP-0175,BEN-0164,157625.99274538513,90,9403,US,KR,2021-01-02,2021-04-02,Busan,Singapore,635.0,0.8443013246276065,0.09310343532047363,0.002793935026719164,0.2961973463042785,0.22524175626994009,0.1302175369663794,1.0746299810310687,0.07237138170293349,0.1,0.029880416721160662,0,90
LC-0000979,APP-0282,BEN-0488,895648.172457235,60,8703,US,VN,2021-10-02,2021-12-01,Hamburg,Hamburg,405.0,0.8630748718415758,0.06713321451832219,0.0043475636275176295,0.5235858535641802,0.339072017247028,0.490479139974641,0.8652878426042172,0.1982292418561517,0.30000000000000004,0.03978964295805047,0,60
LC-0000980,APP-0294,BEN-0483,1170398.6124077875,120,9999,DE,CN,2021-08-10,2021-12-08,Shanghai,Singapore,333.0,0.9265048791018812,0.0835084529719984,0.023393416906043286,0.35939229840956644,0.19840518198391446,0.8013099390436663,1.184643752691165,0.37255932965160043,0.35,0.04080969914422959,0,120
LC-0000981,APP-0351,BEN-0632,983384.7269881086,90,8516,CN,IN,2022-04-17,2022-07-16,Hamburg,Rotterdam,696.0,0.9309364033844578,0.027299826206866787,0.022984144602654157,0.3434143165482983,0.3207043463597971,0.41632167386960706,1.2919080308303954,0.16041078249663412,0.04999999999999999,0.030388504505914286,0,90
LC-0000982,APP-0273,BEN-0742,992826.1445884341,30,7201,CN,NL,2020-01-15,2020-02-14,Hamburg,Busan,437.0,0.9870879405686445,0.025901361612853762,0.05827283145620058,0.5869869380465159,0.36730886189824613,0.47598211571490767,0.8384845969121781,0.215685820738815,0.37,0.03936714490324851,0,30
LC-0000983,APP-0323,BEN-0657,34355.21628418927,180,8471,CN,CN,2020-06-21,2020-12-18,Rotterdam,Rotterdam,464.0,0.9890481658838638,0.026978448699873186,0.00960370713721524,0.32270218950827856,0.21991363797923366,0.4336728097047119,0.8401495684303285,0.255523724969879,0.0,0.03197701718978005,0,180
LC-0000984,APP-0293,BEN-0112,335693.3082952516,30,6204,CN,IN,2020-09-06,2020-10-06,Singapore,Shanghai,356.0,0.9262214629541011,0.07857083948067128,0.01205335357541324,0.301489519301087,0.6013308142844099,0.5300290691498806,1.264206923047667,0.11589572131056555,0.04999999999999999,0.03800270830836096,0,30
LC-0000985,APP-0326,BEN-0247,65428.0561495786,120,6204,US,DE,2020-06-19,2020-10-17,Busan,LA,552.0,0.9041403045350864,0.11393785088468283,0.071714645164421,0.18429598838548988,0.272179343673934,0.6030379449475479,1.2341297580872639,0.07877668256648579,0.04999999999999999,0.03235732477837387,0,120
LC-0000986,APP-0308,BEN-0731,13717.127355841718,60,9999,CN,FR,2022-05-03,2022-07-02,Hamburg,LA,612.0,0.8189362945046826,0.04553959944853702,0.2204158654867805,0.1269021924911136,0.14226412643138173,0.25007038704013806,0.8594319880882874,0.07518274874258667,0.33,0.030132292715154392,0,60
LC-0000987,APP-0158,BEN-0439,105745.7917633005,90,3004,US,DE,2020-03-06,2020-06-04,Shanghai,Hamburg,795.0,0.9623844820895557,0.10787636423916995,0.10909622427658594,0.24459875892907246,0.12652599067572737,0.5777820682204816,0.8587398071104554,0.13390108248979693,0.04999999999999999,0.028156286663689706,0,90
LC-0000988,APP-0123,BEN-0693,1187196.7910569014,180,7201,SG,TR,2020-04-19,2020-10-16,Rotterdam,Busan,570.0,0.9163935067622005,0.019076079748077773,0.0007290531773088627,0.11193562403373838,0.238387678869541,0.17414161008821372,0.872544735634729,0.10027693703707402,0.52,0.031749079239114075,0,180
LC-0000989,APP-0393,BEN-0450,324848.11550806666,30,8703,US,VN,2021-02-01,2021-03-03,Shanghai,LA,505.0,0.831300166747158,0.011756319758916597,0.16771861398398,0.24546422932877124,0.18363858277263437,0.15459389938525137,0.8729426365023639,0.20668046165150597,0.30000000000000004,0.03228026607422471,0,30
LC-0000990,APP-0171,BEN-0039,3357522.999052177,120,9999,CN,IN,2020-08-25,2020-12-23,LA,Busan,736.0,0.94275613150206,0.044870315759431456,0.027776576437991005,0.36648761665537105,0.530305538794707,0.32046349116951467,0.966727849119285,0.2145205587472839,0.04999999999999999,0.03191681125695769,0,120
LC-0000991,APP-0274,BEN-0378,212319.01660740524,120,6203,VN,US,2020-10-25,2021-02-22,Hamburg,Rotterdam,459.0,0.943422551431421,0.021436576291701516,0.030992553196942906,0.22412754735477,0.1144534346098107,0.7708366988094583,1.2520497383379032,0.1856770332417489,0.30000000000000004,0.034596447319052016,0,120
LC-0000992,APP-0098,BEN-0659,6399331.760069278,180,7201,JP,KR,2021-06-27,2021-12-24,Rotterdam,Busan,306.0,0.9097029156524458,0.04356525036380862,0.023980759201992892,0.0833577477031308,0.38499728614068435,0.12338533779777716,0.9556643772086746,0.10279205773672813,0.1,0.0325260318530219,0,180
LC-0000993,APP-0215,BEN-0524,212411.7396566312,60,8703,CN,CN,2021-05-19,2021-07-18,Rotterdam,Shanghai,317.0,0.9536482673232708,0.0857426390024724,0.11655403959836791,0.12404766607231192,0.16379120421296406,0.2320447097400622,0.8966955490157711,0.19467024981531436,0.0,0.031235472385192215,1,48
LC-0000994,APP-0264,BEN-0106,168336.5358450682,120,8703,TW,DE,2022-02-16,2022-06-16,Shanghai,Hamburg,764.0,0.7934688709439613,0.08880268953791055,0.03993964450755602,0.3491708283064555,0.29335384605098463,0.8695066881127409,0.9225584976702086,0.06508681163583276,0.19999999999999998,0.03448801570876159,0,120
LC-0000995,APP-0313,BEN-0168,23882.825185703165,90,6204,TH,US,2021-02-09,2021-05-10,LA,LA,685.0,0.9695641326992137,0.17315083970438186,0.07705083356116922,0.1485023495297418,0.21923378250465617,0.14373683811130844,1.1467504762315033,0.18332537209158123,0.25,0.03013474204794924,0,90
LC-0000996,APP-0263,BEN-0683,860995.1155860674,90,6204,AU,MX,2022-04-23,2022-07-22,Hamburg,LA,399.0,0.8171909649297404,0.007288101410656784,0.11927355279263,0.4725785018256712,0.22044703215409978,0.9727647937108381,1.076663894057178,0.0840939453809743,0.42,0.04087579365090952,0,90
LC-0000997,APP-0180,BEN-0783,76635.24033971294,90,8708,PL,BR,2020-06-20,2020-09-18,Singapore,Busan,418.0,0.8959767892871875,0.08661236232649969,0.09803693896403973,0.3440715326757278,0.5578246513058597,0.9424901370600547,1.1641570115549118,0.2691304757096863,0.35000000000000003,0.04329494327589532,0,90
LC-0000998,APP-0480,BEN-0602,61662.33322443142,90,9403,KR,SG,2020-06-24,2020-09-22,Shanghai,LA,760.0,0.8773953025971518,0.17543106616641552,0.04829266397752102,0.21947363699582256,0.23448603343409152,0.998479581887214,1.0006701615345213,0.109834143081912,0.16999999999999998,0.0341530217345641,0,90
LC-0000999,APP-0256,BEN-0078,1112194.719184901,90,3004,MX,CN,2020-12-18,2021-03-18,Hamburg,Busan,651.0,0.9701624971204641,0.10818473775835598,0.08143552580994265,0.2285649421569223,0.2739838560860171,0.6300150594846977,0.9097356454792633,0.3133719714678894,0.04999999999999999,0.032368389984018704,0,90
LC-0001000,APP-0404,BEN-0495,924801.1340770965,60,8708,DE,ID,2020-04-15,2020-06-14,Hamburg,LA,565.0,0.8138897916039644,0.097060705981607,0.04620813266662229,0.22627179382907953,0.18443455156902885,0.12795255974706277,1.104542714561692,0.2818747982346477,0.4,0.03386826897885904,0,60
LC-0001001,APP-0368,BEN-0663,889199.6352002965,90,6203,ID,FR,2020-01-27,2020-04-26,Busan,Shanghai,501.0,0.7793446430831481,0.10757569873994997,0.130188075543478,0.2575261624260269,0.1593348093218359,0.6741926645826545,1.116117527335836,0.23834164436466748,0.38,0.037671595586879394,0,90
LC-0001002,APP-0279,BEN-0512,94533.85458642099,120,8516,IN,IT,2020-11-30,2021-03-30,Rotterdam,Singapore,509.0,0.9590024422808157,0.06574581316206726,0.0397528913040012,0.28190668123569895,0.17785314238112873,0.15560672620964444,1.2490623623121029,0.10809261847492851,0.22000000000000003,0.031116442881312975,0,120
LC-0001003,APP-0443,BEN-0475,150773.8335673374,90,8471,US,BR,2021-04-28,2021-07-27,Singapore,Singapore,733.0,0.8416569572660069,0.029450444867250288,0.06429655887777944,0.20415315028455852,0.24356432605354106,0.47541377162218756,0.8910031458368242,0.04877528982695286,0.4,0.03151082276793553,0,90
LC-0001004,APP-0064,BEN-0373,148779.16976690287,60,2601,CN,US,2020-09-06,2020-11-05,LA,Hamburg,408.0,0.9082521674319319,0.07381727199496713,0.03219529304085235,0.16554032865191384,0.36574996192439396,0.10041799848007593,1.0526962912039128,0.06722513846987277,0.30000000000000004,0.033726438665934104,0,60
LC-0001005,APP-0460,BEN-0195,526379.2665732078,90,9403,KR,IT,2020-08-31,2020-11-29,Rotterdam,LA,789.0,0.8910288117413249,0.0483892700837458,0.007816625680182092,0.33283466888782265,0.37857544260673703,0.2748161593094427,1.0035701326948947,0.3010234152192324,0.07,0.030398681574103692,0,90
LC-0001006,APP-0425,BEN-0224,1673364.7918632196,90,8703,IN,KR,2020-03-28,2020-06-26,Shanghai,Singapore,431.0,0.9807205536107441,0.033678648153177636,0.036145119295223606,0.21389726606195017,0.2654222275863346,0.9882610661632364,1.1580057816851155,0.06328019317953443,0.15000000000000002,0.035289747496576276,0,90
LC-0001007,APP-0251,BEN-0596,282722.1331994563,120,8528,NL,BR,2020-04-11,2020-08-09,LA,Shanghai,429.0,0.925378702598228,0.04997908999518356,0.009857996172379622,0.2923653386961465,0.28495750766994304,0.6239715387682128,1.1309021105974615,0.0875249731305152,0.47000000000000003,0.03787413548935957,0,120
LC-0001008,APP-0366,BEN-0055,3148184.917429206,180,9999,CN,CN,2022-03-05,2022-09-01,Singapore,Singapore,507.0,0.9313676487032794,0.001711113643645581,0.021976376553707586,0.3273090375633854,0.45921691623408184,0.3467898811866109,1.076342761068925,0.15738921902293848,0.0,0.032678211338172475,0,180
LC-0001009,APP-0260,BEN-0067,625177.961788419,90,7201,NL,CN,2020-02-29,2020-05-29,Busan,Rotterdam,735.0,0.9633040687207007,0.09399362934576576,0.14497895269208894,0.46488605998847804,0.19032375964726736,0.8478087761887941,1.072292105653743,0.4667576063564848,0.37,0.037404442280844434,0,90
LC-0001010,APP-0134,BEN-0317,114439.42341431801,120,8528,CN,US,2021-09-24,2022-01-22,LA,LA,302.0,0.9578239866501758,0.11731957780573861,0.05665538942312073,0.596877446387865,0.09449147553573443,0.7313494987559499,1.1402057425391137,0.24370057788141306,0.30000000000000004,0.041143483457087286,0,120
LC-0001011,APP-0399,BEN-0619,564145.293105684,30,8703,KR,JP,2021-10-05,2021-11-04,Rotterdam,Shanghai,384.0,0.9709653353947097,0.050619250501069905,0.043134681616987434,0.3604799138631834,0.608684356925031,0.1458857859613243,1.0871578472532941,0.21081570958054915,0.1,0.03640757448186413,0,30
LC-0001012,APP-0122,BEN-0525,2103073.529270022,365,8708,DE,DE,2020-07-01,2021-07-01,Rotterdam,LA,506.0,0.83118634908548,0.06566335711305425,0.09791585147817113,0.38347790549698524,0.49791816258035193,0.49059404972769927,0.8530085874238262,0.08471077926682083,0.0,0.03557104484769073,0,365
LC-0001013,APP-0157,BEN-0471,3260638.1150857424,90,8703,US,ID,2020-08-10,2020-11-08,Busan,LA,377.0,0.8861869871575527,0.03341312407279635,0.005042775388695219,0.4487811667141885,0.49270592827407117,0.4527122289208365,0.9993666925563249,0.3288854821143887,0.35,0.041154496526539616,0,90
LC-0001014,APP-0259,BEN-0427,965437.8586041157,90,2601,DE,CN,2020-11-26,2021-02-24,Hamburg,Rotterdam,510.0,0.7948852563286181,0.05647414043622334,0.0034579134827824472,0.3307464626085772,0.4082417653532202,0.599566939180371,1.0447342896545422,0.22131821091537007,0.35,0.03884372763888874,1,36
LC-0001015,APP-0418,BEN-0088,169145.01121051732,60,8544,CN,CN,2021-08-15,2021-10-14,Rotterdam,Hamburg,535.0,0.8352563702777261,0.003980179190457716,0.012506278155862572,0.3286281325749959,0.5496532271293625,0.24945465476830753,0.8479723474962584,0.17163823417980023,0.0,0.033424255493178436,0,60
LC-0001016,APP-0191,BEN-0265,117590.09902242296,30,8544,CN,US,2020-02-02,2020-03-03,Hamburg,LA,640.0,0.9100816501711323,0.007076515663862986,0.02057735805948081,0.16397940456198426,0.39210536398881735,0.41264211593416555,1.0659298832267805,0.11661317859421529,0.30000000000000004,0.031980290745855594,0,30
LC-0001017,APP-0247,BEN-0063,386197.53078626335,120,2601,NL,CN,2022-01-03,2022-05-03,LA,Rotterdam,478.0,0.8836979999844162,0.12770225982537758,0.1867037023527263,0.3442561855246945,0.42253475315997213,0.8912625270499135,0.8597949853772482,0.2224548348155558,0.37,0.04164806737912729,0,120
LC-0001018,APP-0020,BEN-0606,2004613.3212801313,60,8703,CN,DE,2020-11-02,2021-01-01,Hamburg,LA,596.0,0.9198092987264798,0.10938233771297846,0.0055572375263746344,0.2863989294170958,0.5619970356129784,0.5086074850895521,0.8842970300271948,0.2760439746783323,0.35,0.03840245439790054,0,60
LC-0001019,APP-0057,BEN-0600,311967.30927013187,60,3004,TH,TH,2021-03-25,2021-05-24,Rotterdam,Shanghai,842.0,0.7388128440003588,0.023002296219555043,0.0066441244291653755,0.11739911617170148,0.05606082708285432,0.5440036778124249,1.2989839179179967,0.11495466715564004,0.0,0.02543294219970109,0,60
LC-0001020,APP-0027,BEN-0206,321836.13832279295,60,8544,TH,ZA,2022-03-29,2022-05-28,Hamburg,Rotterdam,553.0,0.8255282830127101,0.07462896102871368,0.032562324169276756,0.5882887780075292,0.46990782325203057,0.20588204032738344,0.9638905744384025,0.09268201225856337,0.15000000000000002,0.03659051575524564,0,60
LC-0001021,APP-0036,BEN-0234,175799.03613386067,365,8544,CN,CN,2020-04-29,2021-04-29,Singapore,LA,742.0,0.9049578844381811,0.007790079522694502,0.1580131965596781,0.3868757480321881,0.231256151733048,0.03714348764150943,1.2348958715091407,0.10075643542520214,0.0,0.026476562353736906,0,365
LC-0001022,APP-0434,BEN-0253,99524.92617085607,120,6204,ID,US,2022-05-02,2022-08-30,Hamburg,Rotterdam,450.0,0.9283995119769779,0.052294670147223776,0.05447330177966947,0.2809052508223839,0.3832559289190544,0.9969923096009057,1.2124878098860639,0.029146663850827696,0.35,0.03901952077937455,0,120
LC-0001023,APP-0420,BEN-0711,127618.19579926952,180,8528,TW,BR,2021-07-07,2022-01-03,Singapore,Rotterdam,789.0,0.9300576588441615,0.029169008495410084,0.026716071790686854,0.4727082030362518,0.23066207633992292,0.5224488902731864,1.1589544986197635,0.6,0.25000000000000006,0.03434023392404613,0,180
LC-0001024,APP-0410,BEN-0390,199414.12626722516,180,8703,TW,US,2021-01-19,2021-07-18,Shanghai,LA,612.0,0.9173984848202933,0.06182030175821394,0.02389259471915691,0.2528507404712047,0.18779868808040243,0.06396833536779833,1.0159787030910643,0.10310629618955187,0.15,0.028726991121986324,0,180
LC-0001025,APP-0027,BEN-0609,2141784.6635050057,180,8471,NL,MX,2020-03-05,2020-09-01,Busan,Singapore,374.0,0.9495642839906018,0.03598920229382979,0.06981909918678346,0.1542168568382342,0.48806059628897236,0.276789211989653,1.214918218541952,0.17217968950375526,0.42,0.03691431081450807,0,180
LC-0001026,APP-0038,BEN-0359,113598.92613684734,90,9403,KR,KR,2020-03-01,2020-05-30,Hamburg,Shanghai,798.0,0.9895663264915232,0.011770028220836946,0.00042002313568715764,0.11715286303987761,0.3059010824657987,0.4881789383414845,1.214305273128904,0.0920885321629863,0.0,0.025846246588269253,0,90
LC-0001027,APP-0140,BEN-0558,176119.5163746826,60,6204,ZA,FR,2022-01-05,2022-03-06,Shanghai,Singapore,692.0,0.9425402546846339,0.015279098259314738,0.03848144036148133,0.3211343230958885,0.18187833875378598,0.7199257437415175,0.893197409771124,0.10440230453731543,0.43000000000000005,0.03348974401032224,0,60
LC-0001028,APP-0282,BEN-0422,44441.7005574299,90,9403,CN,CN,2020-12-27,2021-03-27,Busan,Singapore,488.0,0.9613574150057417,0.10277806721012685,0.048473491535762726,0.23904550853181553,0.4173525341453039,0.1471927910957963,0.935901978749631,0.0974060094354443,0.0,0.03158617609851196,0,90
LC-0001029,APP-0167,BEN-0222,476844.91904854,60,3004,CN,AU,2021-11-16,2022-01-15,LA,Busan,632.0,0.8015320575744442,0.11414380592371771,0.10410371315797555,0.4078392883584126,0.2098204420686334,0.2941622213672227,1.0234493635571842,0.18241197176281945,0.37,0.035304960560452354,0,60
LC-0001030,APP-0243,BEN-0701,1264286.8523312733,120,8528,MX,PK,2022-01-19,2022-05-19,Hamburg,Rotterdam,821.0,0.9331613388675785,0.06032141924773811,0.026272413157775665,0.25014469401883493,0.3461564406127773,0.8964329832777085,1.2449552378820221,0.20786261724176552,0.19999999999999996,0.032848243840045824,0,120
LC-0001031,APP-0086,BEN-0567,1861227.4900944484,30,9403,US,CN,2020-12-27,2021-01-26,Shanghai,Singapore,354.0,0.9096128895852581,0.02152165361312542,0.09002469677404229,0.469193269342036,0.331538150182633,0.3945882247353232,0.9158287217851396,0.22695339167277503,0.30000000000000004,0.038525724158399714,0,30
LC-0001032,APP-0365,BEN-0615,220807.550088876,60,8528,KR,JP,2020-10-11,2020-12-10,Rotterdam,Shanghai,321.0,0.928170079775446,0.011253724543307702,0.11843814722806227,0.10499197066439103,0.24630670288815165,0.8550826097264892,1.0147979484408152,0.23409152193518698,0.1,0.03534386919669223,0,60
LC-0001033,APP-0156,BEN-0758,385205.18714303465,120,8516,DE,DE,2020-08-30,2020-12-28,Singapore,LA,736.0,0.8828744487366065,0.0608541452801172,0.05579577405633722,0.2883982367447577,0.5200354166684352,0.2094474125063278,0.975061314821259,0.03413965853280467,0.0,0.029759347313695467,0,120
LC-0001034,APP-0033,BEN-0199,129272.06800909387,60,6203,US,US,2021-07-26,2021-09-24,Singapore,Busan,458.0,0.9511719626425248,0.05648262431896384,0.038837129626926224,0.32421158295924307,0.30529857865309723,0.05333516867738364,1.1261257810002854,0.25387109034995753,0.0,0.031470122794778545,1,58
LC-0001035,APP-0371,BEN-0073,359341.338563836,30,8544,ID,AU,2021-09-30,2021-10-30,Hamburg,Shanghai,769.0,0.9618523802771315,0.12889066182965978,0.04224424950723656,0.12554035941391525,0.33781612870205785,0.7354500552239747,1.0944627011264982,0.19222431264784198,0.42,0.03411951484249155,0,30
LC-0001036,APP-0451,BEN-0465,260653.63310904746,60,6204,CN,CN,2020-11-10,2021-01-09,Shanghai,Hamburg,724.0,0.9581310231545436,0.028924126733631955,0.026163107972401758,0.403956932132302,0.3597760634624298,0.47630964877919224,1.1414705855061285,0.3205166464452174,0.0,0.03149536418928657,0,60
LC-0001037,APP-0007,BEN-0260,177619.08793514007,120,9403,CN,US,2021-05-25,2021-09-22,Hamburg,Rotterdam,802.0,0.902206823210026,0.012701627564903818,0.010279067586416609,0.316096671346048,0.32602752419258263,0.5515592016833936,0.9044722916798444,0.10745277716927726,0.30000000000000004,0.031534679108415696,0,120
LC-0001038,APP-0218,BEN-0348,200111.60970734022,60,6204,VN,CN,2021-04-30,2021-06-29,Shanghai,Hamburg,717.0,0.8912469526299049,0.05738533220808369,0.13578579261881385,0.31619049936007987,0.11325048593916434,0.3306492641808534,1.0830863540697901,0.11921545900949578,0.0,0.027593491450723345,0,60
